food.description,nutrient_name,nutrient_id,food_nutrient.percent_daily_value,branded_food.brand_owner,food.fdc_id
"RASPBERRY + ACAI HEALTHY ENERGY DRINK, RASPBERRY + ACAI","Vitamin C, total ascorbic acid",1162,70.0,"Aspire Brands, Inc. ",1139680
"RASPBERRY +ACAI HEALTHY ENERGY CALORIE BURNING, RASPBERRY + ACAI","Vitamin C, total ascorbic acid",1162,70.0,"Aspire Brands, Inc. ",1122482
"RASPBERRY +ACAI HEALTHY ENERGY CALORIE BURNING, RASPBERRY + ACAI","Vitamin C, total ascorbic acid",1162,70.0,"Aspire Brands, Inc. ",1122482
"RASPBERRY APPLE COLD PRESSED 100% JUICE, RASPBERRY APPLE","Vitamin C, total ascorbic acid",1162,140.0,"Wegmans Food Markets, Inc. ",1135321
"RASPBERRY APPLE COLD PRESSED 100% JUICE, RASPBERRY APPLE","Vitamin C, total ascorbic acid",1162,140.0,"Wegmans Food Markets, Inc. ",1135321
"RASPBERRY BLUEBERRY FRUIT & VEGGIES BLENDED FRUIT SNACK, RASPBERRY BLUEBERRY","Vitamin A, IU",1104,50.0,Tree Top Inc.,1116879
"RASPBERRY BLUEBERRY FRUIT & VEGGIES BLENDED FRUIT SNACK, RASPBERRY BLUEBERRY","Vitamin C, total ascorbic acid",1162,100.0,Tree Top Inc.,1116879
"RASPBERRY BLUEBERRY FRUIT & VEGGIES BLENDED FRUIT SNACK, RASPBERRY BLUEBERRY","Vitamin C, total ascorbic acid",1162,100.0,Tree Top Inc.,1116879
"RASPBERRY BLUEBERRY FRUIT & VEGGIES BLENDED FRUIT SNACK, RASPBERRY BLUEBERRY","Vitamin A, IU",1104,50.0,Tree Top Inc.,1116879
"RASPBERRY CHOCOLATE, RASPBERRY",Protein,1003,20.0,Chicago Bar Company ,1129418
"RASPBERRY CHOCOLATE, RASPBERRY","Fiber, total dietary",1079,14.0,Chicago Bar Company ,1129418
"RASPBERRY CHOCOLATE, RASPBERRY","Fiber, total dietary",1079,14.0,Chicago Bar Company ,1129418
"RASPBERRY CHOCOLATE, RASPBERRY",Protein,1003,20.0,Chicago Bar Company ,1129418
"RASPBERRY CREAM BEYOND GLUTEN FREE SMARTCAKES, RASPBERRY CREAM","Fiber, total dietary",1079,18.0,Smart Baking Company,1134401
"RASPBERRY CREAM BEYOND GLUTEN FREE SMARTCAKES, RASPBERRY CREAM","Fiber, total dietary",1079,18.0,Smart Baking Company,1134401
"RASPBERRY ELECTROLYTE DRINK MIX STICKPACKS, RASPBERRY","Vitamin C, total ascorbic acid",1162,110.0,"Ultima Health Products, Inc.",1126519
"RASPBERRY ELECTROLYTE DRINK MIX STICKPACKS, RASPBERRY","Vitamin C, total ascorbic acid",1162,110.0,"Ultima Health Products, Inc.",1126519
"RASPBERRY ELECTROLYTE DRINK MIX, RASPBERRY","Vitamin C, total ascorbic acid",1162,110.0,"Ultima Health Products, Inc.",1118314
"RASPBERRY ELECTROLYTE DRINK MIX, RASPBERRY","Vitamin C, total ascorbic acid",1162,110.0,"Ultima Health Products, Inc.",1126206
"RASPBERRY ELECTROLYTE DRINK MIX, RASPBERRY","Vitamin C, total ascorbic acid",1162,110.0,"Ultima Health Products, Inc.",1126206
"RASPBERRY ELECTROLYTE DRINK MIX, RASPBERRY","Vitamin C, total ascorbic acid",1162,110.0,"Ultima Health Products, Inc.",1118317
"RASPBERRY ELECTROLYTE DRINK MIX, RASPBERRY","Vitamin C, total ascorbic acid",1162,110.0,"Ultima Health Products, Inc.",1118317
"RASPBERRY ELECTROLYTE DRINK MIX, RASPBERRY","Vitamin C, total ascorbic acid",1162,110.0,"Ultima Health Products, Inc.",1118314
"RASPBERRY FRUIT + CHIA BAR, RASPBERRY","Fiber, total dietary",1079,12.0,"ZEGO, LLC",1126997
"RASPBERRY FRUIT + CHIA BAR, RASPBERRY","Fiber, total dietary",1079,12.0,"ZEGO, LLC",1126997
"RASPBERRY LEMON ORGANIC KOMBUCHA SPARKLING BEVERAGE, RASPBERRY LEMON","Vitamin C, total ascorbic acid",1162,120.0,Stratus Group LLC,1139398
"RASPBERRY LEMON ORGANIC KOMBUCHA SPARKLING BEVERAGE, RASPBERRY LEMON","Vitamin C, total ascorbic acid",1162,120.0,Stratus Group LLC,1139398
"RASPBERRY LIGHT NONFAT YOGURT, RASPBERRY","Calcium, Ca",1087,20.0,"Tops Markets, LLC",1121797
"RASPBERRY LIGHT NONFAT YOGURT, RASPBERRY","Vitamin A, IU",1104,15.0,"Tops Markets, LLC",1121797
"RASPBERRY LIGHT NONFAT YOGURT, RASPBERRY","Vitamin A, IU",1104,15.0,"Tops Markets, LLC",1121797
"RASPBERRY LIGHT NONFAT YOGURT, RASPBERRY","Calcium, Ca",1087,15.0,Dean Foods Company,1115928
"RASPBERRY LIGHT NONFAT YOGURT, RASPBERRY","Calcium, Ca",1087,15.0,Dean Foods Company,1115928
"RASPBERRY LIGHT NONFAT YOGURT, RASPBERRY","Fiber, total dietary",1079,12.0,Dean Foods Company,1115928
"RASPBERRY LIGHT NONFAT YOGURT, RASPBERRY","Fiber, total dietary",1079,12.0,Dean Foods Company,1115928
"RASPBERRY LIGHT NONFAT YOGURT, RASPBERRY",Protein,1003,13.0,Dean Foods Company,1115928
"RASPBERRY LIGHT NONFAT YOGURT, RASPBERRY",Protein,1003,13.0,Dean Foods Company,1115928
"RASPBERRY LIGHT NONFAT YOGURT, RASPBERRY","Calcium, Ca",1087,20.0,"Tops Markets, LLC",1121797
"RASPBERRY LIME COLLAGEN & ANTIOXIDANTS NONFAT YOGURT, RASPBERRY LIME",Protein,1003,26.0,"Danone US, LLC",1137560
"RASPBERRY LIME COLLAGEN & ANTIOXIDANTS NONFAT YOGURT, RASPBERRY LIME",Protein,1003,26.0,"Danone US, LLC",1137560
"RASPBERRY NONFAT YOGURT, RASPBERRY",Protein,1003,14.0,Kemps LLC ,1117684
"RASPBERRY NONFAT YOGURT, RASPBERRY",Protein,1003,14.0,Kemps LLC ,1117684
"RASPBERRY NONFAT YOGURT, RASPBERRY","Calcium, Ca",1087,60.0,Kemps LLC ,1117684
"RASPBERRY NONFAT YOGURT, RASPBERRY","Calcium, Ca",1087,60.0,Kemps LLC ,1117684
"RASPBERRY PASSION CHIA BEVERAGE, RASPBERRY PASSION","Fiber, total dietary",1079,21.0,"Mamma Chia, LLC",1114355
"RASPBERRY PASSION CHIA BEVERAGE, RASPBERRY PASSION","Fiber, total dietary",1079,21.0,"Mamma Chia, LLC",1114355
"RASPBERRY PERFORMANCE ENERGY BLASTS GEL FILLED CHEWS, RASPBERRY","Vitamin C, total ascorbic acid",1162,15.0,Premier Nutrition Corporation,1115099
"RASPBERRY PERFORMANCE ENERGY BLASTS GEL FILLED CHEWS, RASPBERRY","Vitamin C, total ascorbic acid",1162,15.0,Premier Nutrition Corporation,1115099
"RASPBERRY ROCKS, RASPBERRY","Vitamin A, IU",1104,100.0,Krause Gentle Corporation,1111390
"RASPBERRY ROCKS, RASPBERRY","Vitamin A, IU",1104,100.0,Krause Gentle Corporation,1111390
"RASPBERRY, APPLE, LEMON, PEACH FRUITY GUMMY BEARS, RASPBERRY, APPLE, LEMON, PEACH","Fiber, total dietary",1079,39.0,SMARTSWEETS,1122399
"RASPBERRY, APPLE, LEMON, PEACH FRUITY GUMMY BEARS, RASPBERRY, APPLE, LEMON, PEACH","Fiber, total dietary",1079,39.0,SMARTSWEETS,1122399
"RASPBERRY, APPLE, LEMON, PEACH SOUR GUMMY BEARS CANDY, RASPBERRY, APPLE, LEMON, PEACH","Fiber, total dietary",1079,39.0,SMARTSWEETS,1119542
"RASPBERRY, APPLE, LEMON, PEACH SOUR GUMMY BEARS CANDY, RASPBERRY, APPLE, LEMON, PEACH","Fiber, total dietary",1079,39.0,SMARTSWEETS,1119542
RAW ALMONDS,"Fiber, total dietary",1079,14.0,"Jo-Lee Food Products, Inc.",1138629
RAW ALMONDS,"Fiber, total dietary",1079,14.0,"Wegmans Food Markets, Inc. ",1128346
RAW ALMONDS,"Fiber, total dietary",1079,14.0,"Wegmans Food Markets, Inc. ",1128346
RAW ALMONDS,"Fiber, total dietary",1079,14.0,"Jo-Lee Food Products, Inc.",1138629
RAW ALMONDS SHELLED,"Fiber, total dietary",1079,14.0,"Meijer, Inc.",1135430
RAW ALMONDS SHELLED,"Fiber, total dietary",1079,14.0,"Meijer, Inc.",1135430
RAW ALMONDS SLICED,"Fiber, total dietary",1079,15.0,Adalane Inc.,1132167
RAW ALMONDS SLICED,"Fiber, total dietary",1079,15.0,Adalane Inc.,1132167
RAW EASY-PEEL WILD CAUGHT ARGENTINE RED SHRIMP,Protein,1003,32.0,Nash Finch Company,1127538
RAW EASY-PEEL WILD CAUGHT ARGENTINE RED SHRIMP,Protein,1003,32.0,Nash Finch Company,1127538
RAW HEMP SEEDS,"Iron, Fe",1089,15.0,Cadia,1133776
RAW HEMP SEEDS,"Iron, Fe",1089,15.0,Cadia,1133776
"RAW ORGANIC MEAL POWDER, CHOCOLATE CACAO, CHOCOLATE CACAO",Protein,1003,40.0,"Garden of Life, Inc.",1118318
"RAW ORGANIC MEAL POWDER, CHOCOLATE CACAO, CHOCOLATE CACAO","Fiber, total dietary",1079,28.0,"Garden of Life, Inc.",1118318
"RAW ORGANIC MEAL POWDER, CHOCOLATE CACAO, CHOCOLATE CACAO","Fiber, total dietary",1079,28.0,"Garden of Life, Inc.",1118318
"RAW ORGANIC MEAL POWDER, CHOCOLATE CACAO, CHOCOLATE CACAO",Protein,1003,40.0,"Garden of Life, Inc.",1118318
"RAW ORGANIC MEAL POWDER, VANILLA, VANILLA","Fiber, total dietary",1079,28.0,"Garden of Life, Inc.",1137225
"RAW ORGANIC MEAL POWDER, VANILLA, VANILLA","Fiber, total dietary",1079,28.0,"Garden of Life, Inc.",1137225
"RAW ORGANIC MEAL POWDER, VANILLA, VANILLA",Protein,1003,40.0,"Garden of Life, Inc.",1137225
"RAW ORGANIC MEAL POWDER, VANILLA, VANILLA",Protein,1003,40.0,"Garden of Life, Inc.",1137225
RAW PECAN HALVES,"Fiber, total dietary",1079,11.0,"Bergin Nut Company, Inc.",1128596
RAW PECAN HALVES,"Fiber, total dietary",1079,11.0,"Bergin Nut Company, Inc.",1128596
RAW PECAN HALVES,"Fiber, total dietary",1079,11.0,Adalane Inc.,1132164
RAW PECAN HALVES,"Fiber, total dietary",1079,11.0,Adalane Inc.,1132164
RAW PECAN PIECES,"Fiber, total dietary",1079,11.0,"Wegmans Food Markets, Inc. ",1129025
RAW PECAN PIECES,"Fiber, total dietary",1079,11.0,"Wegmans Food Markets, Inc. ",1129025
RAW PECANS,"Fiber, total dietary",1079,12.0,"Fox Point Sportswear, Inc.",1139135
RAW PECANS,"Fiber, total dietary",1079,12.0,Nordic Tooling Company,1138876
RAW PECANS,"Fiber, total dietary",1079,12.0,Nordic Tooling Company,1138876
RAW PECANS,"Fiber, total dietary",1079,12.0,"Fox Point Sportswear, Inc.",1139135
RAW PECANS PIECES,"Fiber, total dietary",1079,11.0,"Meijer, Inc.",1135422
RAW PECANS PIECES,"Fiber, total dietary",1079,11.0,"Meijer, Inc.",1135422
RAW PISTACHIOS,"Fiber, total dietary",1079,12.0,Golden Packaging Company,1139091
RAW PISTACHIOS,"Fiber, total dietary",1079,12.0,Golden Packaging Company,1139091
RAW PUMPKIN SEEDS,"Fiber, total dietary",1079,21.0,Torn & Glasser Inc,1130096
RAW PUMPKIN SEEDS,"Fiber, total dietary",1079,21.0,Torn & Glasser Inc,1130096
RAW SHRIMP,Protein,1003,26.0,Harris-Teeter Inc.,1120285
RAW SHRIMP,Protein,1003,26.0,Harris-Teeter Inc.,1120285
RAW SHRIMP,Protein,1003,26.0,Harris-Teeter Inc.,1120466
RAW SHRIMP,Protein,1003,26.0,Harris-Teeter Inc.,1120466
RAW SLICED ALMONDS,"Fiber, total dietary",1079,14.0,Price Chopper Supermarkets,1124975
RAW SLICED ALMONDS,"Fiber, total dietary",1079,14.0,Price Chopper Supermarkets,1124975
RAW SLIVERED ALMONDS,"Fiber, total dietary",1079,11.0,Price Chopper Supermarkets,1130447
RAW SLIVERED ALMONDS,"Fiber, total dietary",1079,11.0,Price Chopper Supermarkets,1130447
RAW VANNAMEI SHRIMP,"Iron, Fe",1089,15.0,NOT A BRANDED ITEM,1112446
RAW VANNAMEI SHRIMP,"Iron, Fe",1089,15.0,NOT A BRANDED ITEM,1112446
RAW WALNUTS,"Fiber, total dietary",1079,14.0,Sagsveen & Sagsveen Food Brokers Ltd.,1128668
RAW WALNUTS,"Fiber, total dietary",1079,14.0,Sagsveen & Sagsveen Food Brokers Ltd.,1128668
RAW WHOLE ALMONDS,"Fiber, total dietary",1079,13.0,Target Stores,1128792
RAW WHOLE ALMONDS,"Fiber, total dietary",1079,11.0,Target Stores,1128756
RAW WHOLE ALMONDS,"Fiber, total dietary",1079,11.0,Target Stores,1128756
RAW WHOLE ALMONDS,"Fiber, total dietary",1079,13.0,Target Stores,1128792
RAW WHOLE ALMONDS,"Fiber, total dietary",1079,13.0,Target Stores,1128765
RAW WHOLE ALMONDS,"Fiber, total dietary",1079,13.0,Target Stores,1128765
"RAZ'N BERRY RASPBERRY SORBET, CRUSHED WILDBERRY SWIRL, CHOCOLATY BITS, RAZ'N BERRY","Fiber, total dietary",1079,16.0,Gourmet Sorbet Corporation,1118472
"RAZ'N BERRY RASPBERRY SORBET, CRUSHED WILDBERRY SWIRL, CHOCOLATY BITS, RAZ'N BERRY","Fiber, total dietary",1079,16.0,Gourmet Sorbet Corporation,1118472
"READY TO SERVE BASMATI RICE, BASMATI","Fiber, total dietary",1079,11.0,Riviana Foods Inc.,1118503
"READY TO SERVE BASMATI RICE, BASMATI","Fiber, total dietary",1079,11.0,Riviana Foods Inc.,1118503
"REAL CHICKEN JERKY, ROASTED RED CHILE, SMOKED",Protein,1003,24.0,Mr. Beverages Old Time Cocktail Mixes,1113624
"REAL CHICKEN JERKY, ROASTED RED CHILE, SMOKED",Protein,1003,24.0,Mr. Beverages Old Time Cocktail Mixes,1113624
"REAL FOOD BAR, CHOCOLATE PEANUT BUTTER","Fiber, total dietary",1079,16.0,"Best Bar Ever, Inc.",1118292
"REAL FOOD BAR, CHOCOLATE PEANUT BUTTER","Fiber, total dietary",1079,16.0,"Best Bar Ever, Inc.",1118292
"REAL FRUIT & INSTANT OATMEAL, BLUEBERRY & CREAM OATMEAL","Vitamin C, total ascorbic acid",1162,35.0,"Dole Packaged Foods, LLC",1119317
"REAL FRUIT & INSTANT OATMEAL, BLUEBERRY & CREAM OATMEAL","Fiber, total dietary",1079,36.0,"Dole Packaged Foods, LLC",1119317
"REAL FRUIT & INSTANT OATMEAL, BLUEBERRY & CREAM OATMEAL","Vitamin C, total ascorbic acid",1162,35.0,"Dole Packaged Foods, LLC",1119317
"REAL FRUIT & INSTANT OATMEAL, BLUEBERRY & CREAM OATMEAL","Fiber, total dietary",1079,36.0,"Dole Packaged Foods, LLC",1119317
"REAL LIME JUICE REFRIED BLACK BEANS, REAL LIME JUICE","Fiber, total dietary",1079,32.0,"Faribault Foods, Inc.",1107982
"REAL LIME JUICE REFRIED BLACK BEANS, REAL LIME JUICE","Fiber, total dietary",1079,32.0,"Faribault Foods, Inc.",1107982
REAL MEXICAN STYLE MENUDO,"Fiber, total dietary",1079,12.0,"Juanita's Foods, Inc.",1116528
REAL MEXICAN STYLE MENUDO,"Fiber, total dietary",1079,12.0,"Juanita's Foods, Inc.",1116528
REAL STEAK JERKY,Protein,1003,24.0,Mr. Beverages Old Time Cocktail Mixes,1113625
REAL STEAK JERKY,Protein,1003,24.0,Mr. Beverages Old Time Cocktail Mixes,1113625
REAL TURKEY JERKY,Protein,1003,24.0,Mr. Beverages Old Time Cocktail Mixes,1113623
REAL TURKEY JERKY,Protein,1003,24.0,Mr. Beverages Old Time Cocktail Mixes,1113623
"REALLY RASPBERRY ORGANIC MIXED FRUIT PUREE APPLE, BANANA, RASPBERRY & STRAWBERRY, REALLY RASPBERRY","Fiber, total dietary",1079,14.0,"ProPhase Labs, Inc ",1124018
"REALLY RASPBERRY ORGANIC MIXED FRUIT PUREE APPLE, BANANA, RASPBERRY & STRAWBERRY, REALLY RASPBERRY","Fiber, total dietary",1079,14.0,"ProPhase Labs, Inc ",1124018
RED APPLE SLICES,"Fiber, total dietary",1079,13.0,Country Fresh Inc.,1113660
RED APPLE SLICES,"Vitamin C, total ascorbic acid",1162,160.0,Country Fresh Inc.,1112829
RED APPLE SLICES,"Vitamin C, total ascorbic acid",1162,130.0,Country Fresh Inc.,1112825
RED APPLE SLICES,"Vitamin C, total ascorbic acid",1162,130.0,Country Fresh Inc.,1112825
RED APPLE SLICES,"Fiber, total dietary",1079,13.0,Country Fresh Inc.,1113660
RED APPLE SLICES,"Vitamin C, total ascorbic acid",1162,160.0,Country Fresh Inc.,1112829
RED APPLE SLICES,"Vitamin C, total ascorbic acid",1162,310.0,Country Fresh Inc.,1113660
RED APPLE SLICES,"Vitamin C, total ascorbic acid",1162,310.0,Country Fresh Inc.,1113660
RED BEANS,"Fiber, total dietary",1079,20.0,"Tops Markets, LLC",1125298
RED BEANS,"Fiber, total dietary",1079,64.0,Arizona Babies L.L.C.,1139040
RED BEANS,"Fiber, total dietary",1079,64.0,Arizona Babies L.L.C.,1139040
RED BEANS,"Iron, Fe",1089,15.0,Arizona Babies L.L.C.,1139040
RED BEANS,"Iron, Fe",1089,15.0,Arizona Babies L.L.C.,1139040
RED BEANS,"Fiber, total dietary",1079,20.0,"Tops Markets, LLC",1125298
RED BEANS,"Fiber, total dietary",1079,18.0,"Big Y Foods, Inc.",1124627
RED BEANS,"Fiber, total dietary",1079,18.0,"Big Y Foods, Inc.",1124627
RED BEANS,"Iron, Fe",1089,17.0,Kirby Foods Inc.,1106861
RED BEANS,"Iron, Fe",1089,17.0,Kirby Foods Inc.,1106861
RED BEANS,"Fiber, total dietary",1079,29.0,Kirby Foods Inc.,1106861
RED BEANS,"Fiber, total dietary",1079,29.0,Kirby Foods Inc.,1106861
RED BEANS,"Fiber, total dietary",1079,35.0,"Schnuck Markets, Inc.",1132939
RED BEANS,"Fiber, total dietary",1079,35.0,"Schnuck Markets, Inc.",1132939
"RED BEANS & LONG GRAIN RICE MIX WITH BEANS, VEGETABLES & SPICES, BEANS, VEGETABLES & SPICES","Fiber, total dietary",1079,11.0,Zatarain's Inc.,1109697
"RED BEANS & LONG GRAIN RICE MIX WITH BEANS, VEGETABLES & SPICES, BEANS, VEGETABLES & SPICES","Fiber, total dietary",1079,11.0,Zatarain's Inc.,1109697
RED BEANS & RICE FAMILY MEAL KIT,"Iron, Fe",1089,20.0,Blue Runner Foods Inc.,1119156
RED BEANS & RICE FAMILY MEAL KIT,"Fiber, total dietary",1079,29.0,Blue Runner Foods Inc.,1119156
RED BEANS & RICE FAMILY MEAL KIT,"Fiber, total dietary",1079,29.0,Blue Runner Foods Inc.,1119156
RED BEANS & RICE FAMILY MEAL KIT,"Iron, Fe",1089,20.0,Blue Runner Foods Inc.,1119156
"RED BEANS & RICE NEW ORLEANS STYLE SEASONED WHITE RICE WITH TENDER RED BEANS AND BELL PEPPERS, RED BEANS & RICE","Iron, Fe",1089,15.0,Zatarain's Inc.,1109585
"RED BEANS & RICE NEW ORLEANS STYLE SEASONED WHITE RICE WITH TENDER RED BEANS AND BELL PEPPERS, RED BEANS & RICE","Iron, Fe",1089,15.0,Zatarain's Inc.,1109585
"RED BEANS & RICE NEW ORLEANS STYLE SEASONED WHITE RICE WITH TENDER RED BEANS AND BELL PEPPERS, RED BEANS & RICE","Fiber, total dietary",1079,20.0,Zatarain's Inc.,1109585
"RED BEANS & RICE NEW ORLEANS STYLE SEASONED WHITE RICE WITH TENDER RED BEANS AND BELL PEPPERS, RED BEANS & RICE","Fiber, total dietary",1079,20.0,Zatarain's Inc.,1109585
RED BEANS & RICE WITH SEASONINGS,"Fiber, total dietary",1079,20.0,Riviana Foods Inc.,1109960
RED BEANS & RICE WITH SEASONINGS,"Fiber, total dietary",1079,20.0,Riviana Foods Inc.,1109960
RED BEANS AND RICE MIX,"Iron, Fe",1089,20.0,Blend Mark LLC,1126014
RED BEANS AND RICE MIX,"Fiber, total dietary",1079,36.0,Blend Mark LLC,1126014
RED BEANS AND RICE MIX,"Iron, Fe",1089,20.0,Blend Mark LLC,1126014
RED BEANS AND RICE MIX,"Fiber, total dietary",1079,36.0,Blend Mark LLC,1126014
"RED BERRIES CRUNCHY RICE & WHEAT FLAKES WITH REAL STRAWBERRIES CEREAL, RED BERRIES","Vitamin C, total ascorbic acid",1162,35.0,The Kellogg Company ,1115622
"RED BERRIES CRUNCHY RICE & WHEAT FLAKES WITH REAL STRAWBERRIES CEREAL, RED BERRIES","Vitamin C, total ascorbic acid",1162,35.0,The Kellogg Company ,1115622
"RED BERRIES CRUNCHY RICE & WHEAT FLAKES WITH REAL STRAWBERRIES CEREAL, RED BERRIES","Iron, Fe",1089,45.0,The Kellogg Company ,1115622
"RED BERRIES CRUNCHY RICE & WHEAT FLAKES WITH REAL STRAWBERRIES CEREAL, RED BERRIES","Iron, Fe",1089,45.0,The Kellogg Company ,1115622
"RED CHILE SAUCE, RED CHILE","Vitamin A, IU",1104,20.0,"B&G Foods, Inc.",1106387
"RED CHILE SAUCE, RED CHILE","Vitamin A, IU",1104,20.0,"B&G Foods, Inc.",1106387
"RED CHILE, HOT, HOT","Vitamin A, IU",1104,90.0,El Encanto Inc,1106464
"RED CHILE, HOT, HOT","Fiber, total dietary",1079,12.0,El Encanto Inc,1106464
"RED CHILE, HOT, HOT","Vitamin A, IU",1104,90.0,El Encanto Inc,1106464
"RED CHILE, HOT, HOT","Fiber, total dietary",1079,12.0,El Encanto Inc,1106464
"RED DELICIOUS CRUNCHY & SWEET APPLES, RED DELICIOUS","Fiber, total dietary",1079,14.0,"Wegmans Food Markets, Inc. ",1127852
"RED DELICIOUS CRUNCHY & SWEET APPLES, RED DELICIOUS","Fiber, total dietary",1079,14.0,"Wegmans Food Markets, Inc. ",1127852
RED GRAPEFRUIT IN EXTRA LIGHT SYRUP,"Vitamin C, total ascorbic acid",1162,100.0,Del Monte Foods Inc.,1108501
RED GRAPEFRUIT IN EXTRA LIGHT SYRUP,"Vitamin C, total ascorbic acid",1162,130.0,Del Monte Foods Inc.,1109969
RED GRAPEFRUIT IN EXTRA LIGHT SYRUP,"Vitamin C, total ascorbic acid",1162,130.0,Del Monte Foods Inc.,1109969
RED GRAPEFRUIT IN EXTRA LIGHT SYRUP,"Vitamin A, IU",1104,30.0,Del Monte Foods Inc.,1109969
RED GRAPEFRUIT IN EXTRA LIGHT SYRUP,"Vitamin A, IU",1104,30.0,Del Monte Foods Inc.,1109969
RED GRAPEFRUIT IN EXTRA LIGHT SYRUP,"Vitamin A, IU",1104,20.0,Del Monte Foods Inc.,1108501
RED GRAPEFRUIT IN EXTRA LIGHT SYRUP,"Vitamin A, IU",1104,20.0,Del Monte Foods Inc.,1108501
RED GRAPEFRUIT IN EXTRA LIGHT SYRUP,"Vitamin C, total ascorbic acid",1162,100.0,Del Monte Foods Inc.,1108501
RED GRAPEFRUIT IN SWEETENED WATER,"Vitamin C, total ascorbic acid",1162,120.0,Del Monte Foods Inc.,1109955
RED GRAPEFRUIT IN SWEETENED WATER,"Vitamin C, total ascorbic acid",1162,120.0,Del Monte Foods Inc.,1109955
RED GRAPEFRUIT IN SWEETENED WATER,"Vitamin A, IU",1104,20.0,Del Monte Foods Inc.,1109955
RED GRAPEFRUIT IN SWEETENED WATER,"Vitamin A, IU",1104,20.0,Del Monte Foods Inc.,1109955
"RED GRAPEFRUIT SUNRISE IN A BLEND OF 100% FRUIT JUICE, RED GRAPEFRUIT SUNRISE","Vitamin A, IU",1104,15.0,"Dole Packaged Foods, LLC",1109423
"RED GRAPEFRUIT SUNRISE IN A BLEND OF 100% FRUIT JUICE, RED GRAPEFRUIT SUNRISE","Vitamin A, IU",1104,15.0,"Dole Packaged Foods, LLC",1109423
"RED GRAPEFRUIT SUNRISE IN A BLEND OF 100% FRUIT JUICE, RED GRAPEFRUIT SUNRISE","Vitamin C, total ascorbic acid",1162,90.0,"Dole Packaged Foods, LLC",1109423
"RED GRAPEFRUIT SUNRISE IN A BLEND OF 100% FRUIT JUICE, RED GRAPEFRUIT SUNRISE","Vitamin C, total ascorbic acid",1162,90.0,"Dole Packaged Foods, LLC",1109423
RED GRAPEFRUIT SUNRISE IN A BLEND OF 100% FRUIT JUICES,"Vitamin C, total ascorbic acid",1162,90.0,"Dole Packaged Foods, LLC",1110750
RED GRAPEFRUIT SUNRISE IN A BLEND OF 100% FRUIT JUICES,"Vitamin C, total ascorbic acid",1162,90.0,"Dole Packaged Foods, LLC",1110750
RED GRAPEFRUIT SUNRISE IN A BLEND OF 100% FRUIT JUICES,"Vitamin A, IU",1104,15.0,"Dole Packaged Foods, LLC",1110750
RED GRAPEFRUIT SUNRISE IN A BLEND OF 100% FRUIT JUICES,"Vitamin A, IU",1104,15.0,"Dole Packaged Foods, LLC",1110750
"RED KIDNEY BAKED BEANS WITH MOLASSES, PORK & SPICES, RED KIDNEY","Fiber, total dietary",1079,24.0,"B&G Foods, Inc.",1110688
"RED KIDNEY BAKED BEANS WITH MOLASSES, PORK & SPICES, RED KIDNEY","Fiber, total dietary",1079,24.0,"B&G Foods, Inc.",1110688
"RED KIDNEY BAKED BEANS WITH MOLASSES, PORK & SPICES, RED KIDNEY","Iron, Fe",1089,20.0,"B&G Foods, Inc.",1110688
"RED KIDNEY BAKED BEANS WITH MOLASSES, PORK & SPICES, RED KIDNEY","Iron, Fe",1089,20.0,"B&G Foods, Inc.",1110688
RED KIDNEY BEANS,"Fiber, total dietary",1079,25.0,"Alanric Food Distributors, Inc.",1139145
RED KIDNEY BEANS,"Iron, Fe",1089,12.0,Rienzi & Sons Inc.,1124581
RED KIDNEY BEANS,"Fiber, total dietary",1079,28.0,"Rouse's Enterprises, Inc.",1125043
RED KIDNEY BEANS,"Fiber, total dietary",1079,25.0,"Alanric Food Distributors, Inc.",1139145
RED KIDNEY BEANS,"Fiber, total dietary",1079,40.0,"Meijer, Inc.",1107222
RED KIDNEY BEANS,"Fiber, total dietary",1079,39.0,"Whole Foods Market, Inc.",1119301
RED KIDNEY BEANS,"Fiber, total dietary",1079,39.0,"Whole Foods Market, Inc.",1119301
RED KIDNEY BEANS,"Iron, Fe",1089,12.0,Rienzi & Sons Inc.,1124581
RED KIDNEY BEANS,"Iron, Fe",1089,20.0,"Whole Foods Market, Inc.",1119301
RED KIDNEY BEANS,"Iron, Fe",1089,20.0,"Rouse's Enterprises, Inc.",1125043
RED KIDNEY BEANS,"Fiber, total dietary",1079,40.0,"Hy-Vee, Inc.",1111920
RED KIDNEY BEANS,"Iron, Fe",1089,20.0,"Whole Foods Market, Inc.",1119301
RED KIDNEY BEANS,"Fiber, total dietary",1079,31.0,"Prana Imports, Inc.",1138989
RED KIDNEY BEANS,"Iron, Fe",1089,20.0,"Rouse's Enterprises, Inc.",1125043
RED KIDNEY BEANS,"Fiber, total dietary",1079,31.0,"Prana Imports, Inc.",1138989
RED KIDNEY BEANS,"Fiber, total dietary",1079,28.0,"Rouse's Enterprises, Inc.",1125043
RED KIDNEY BEANS,"Fiber, total dietary",1079,14.0,Rienzi & Sons Inc.,1124581
RED KIDNEY BEANS,"Fiber, total dietary",1079,14.0,Rienzi & Sons Inc.,1124581
RED KIDNEY BEANS,"Fiber, total dietary",1079,40.0,"Hy-Vee, Inc.",1111920
RED KIDNEY BEANS,"Fiber, total dietary",1079,40.0,"Meijer, Inc.",1107222
"RED LENTIL DAHL ORGANIC SOUP, RED LENTIL DAHL","Iron, Fe",1089,15.0,"Boulder Organic Foods, LLC",1107132
